Cluster 0 Average Latencies:
,0
12_composepost_uploadurl,0.5410584411012977
7_composepost_uploadcreator,0.255669709846427
1_nginx_compose-post,0.2517795742099596
14_poststorage_storepost_media,0.24885945372236312
25_redishashset_update_user,0.2456065387587559
16_redishashset_update_media,0.24343997605459844
5_uniqueid_upload,0.24219031582747214
26_poststorage_storepost_uniqueid,0.24183325552033716
29_poststorage_storepost_mention,0.24143573372066807
3_userservice_upload,0.241004704627978
4_textservice_upload,0.24088534840249357
22_redishashset_update_url,0.2406403087352491
28_redishashset_update_uniqueid,0.23783553136699342
2_mediaservice_upload,0.2374637061158772
23_poststorage_storepost_user,0.2368169662214733
20_poststorage_storepost_url,0.2362150411423684
31_redishashset_update_mention,0.23433706192217074
17_poststorage_storepost_text,0.22995646476636272
19_redishashset_update_text,0.22748561067523904
13_composepost_uploadusermention,0.22560115537587316
10_composepost_uploadtext,0.22186488240383362
6_composepost_uploadmedia,0.21794995579013726
9_usermentionservice_upload,0.19889700011095474
8_urlservice_upload,0.18748510797422632
18_usertimeline_write_text,0.17175557369984804
30_usertimeline_write_mention,0.16379452511350753
11_composepost_uploaduniqueid,0.16336434329622765
21_usertimeline_write_url,0.15430784279726462
24_usertimeline_write_user,0.14977945444480564
15_usertimeline_write_media,0.14150439823399816
27_usertimeline_write_uniqueid,0.11450620465190017
Cluster 1 Average Latencies:
,0
29_poststorage_storepost_mention,0.537185165859682
7_composepost_uploadcreator,0.2648224233010697
1_nginx_compose-post,0.2558146162311214
22_redishashset_update_url,0.2471175995517952
14_poststorage_storepost_media,0.2405750894569879
10_composepost_uploadtext,0.2403259929513678
4_textservice_upload,0.2398617478706578
5_uniqueid_upload,0.2395402165712041
26_poststorage_storepost_uniqueid,0.23859172439498985
3_userservice_upload,0.23845297048936848
25_redishashset_update_user,0.23664041583640594
16_redishashset_update_media,0.2352214207893269
2_mediaservice_upload,0.23492364128746263
28_redishashset_update_uniqueid,0.23489969815683515
17_poststorage_storepost_text,0.23436589013184805
31_redishashset_update_mention,0.23335628760830296
19_redishashset_update_text,0.23006678109562867
23_poststorage_storepost_user,0.22894033089532312
12_composepost_uploadurl,0.22302850891178133
6_composepost_uploadmedia,0.22294479403935377
13_composepost_uploadusermention,0.22244394970516362
20_poststorage_storepost_url,0.22064197135607883
9_usermentionservice_upload,0.20018233890582085
8_urlservice_upload,0.18779169620489017
18_usertimeline_write_text,0.16676099579788542
30_usertimeline_write_mention,0.1646801843593448
11_composepost_uploaduniqueid,0.16457072709846476
21_usertimeline_write_url,0.15400448782452747
24_usertimeline_write_user,0.1399626302183317
15_usertimeline_write_media,0.1379119029406523
27_usertimeline_write_uniqueid,0.1109046323930346
Cluster 2 Average Latencies:
,0
27_usertimeline_write_uniqueid,0.4653726136467361
5_uniqueid_upload,0.25780727059976194
7_composepost_uploadcreator,0.25745727078054953
3_userservice_upload,0.25738228373511024
29_poststorage_storepost_mention,0.25453631687926137
25_redishashset_update_user,0.25423031319049033
1_nginx_compose-post,0.25188594877274423
28_redishashset_update_uniqueid,0.2501991162793282
14_poststorage_storepost_media,0.24940710188981002
10_composepost_uploadtext,0.248337682985426
23_poststorage_storepost_user,0.24726116252709865
12_composepost_uploadurl,0.24700388955113833
20_poststorage_storepost_url,0.24485421789723158
17_poststorage_storepost_text,0.2445224431120357
16_redishashset_update_media,0.24320575840969869
4_textservice_upload,0.24317042840692749
13_composepost_uploadusermention,0.24272896328986282
26_poststorage_storepost_uniqueid,0.24123776899814656
22_redishashset_update_url,0.24054251081940187
2_mediaservice_upload,0.2373333348324224
31_redishashset_update_mention,0.23717554696949036
19_redishashset_update_text,0.22799180896865634
6_composepost_uploadmedia,0.22504790248891232
9_usermentionservice_upload,0.20254831957399197
8_urlservice_upload,0.18539063212493317
18_usertimeline_write_text,0.1851146455948401
11_composepost_uploaduniqueid,0.1794271964506517
30_usertimeline_write_mention,0.1733493134886362
21_usertimeline_write_url,0.16953121068231805
24_usertimeline_write_user,0.15696079424577042
15_usertimeline_write_media,0.15242972371764782
Cluster 3 Average Latencies:
,0
24_usertimeline_write_user,0.486786926413344
5_uniqueid_upload,0.257169442371718
7_composepost_uploadcreator,0.25587639827414704
29_poststorage_storepost_mention,0.2529511956254624
3_userservice_upload,0.25285533786941955
1_nginx_compose-post,0.2528455857629233
25_redishashset_update_user,0.25189504257471546
28_redishashset_update_uniqueid,0.249541134655768
14_poststorage_storepost_media,0.24759139552120646
16_redishashset_update_media,0.24650494538773618
10_composepost_uploadtext,0.2458123425076946
20_poststorage_storepost_url,0.24541065233984197
4_textservice_upload,0.24225970760659227
23_poststorage_storepost_user,0.24209139669169089
13_composepost_uploadusermention,0.2420265558064322
17_poststorage_storepost_text,0.24106765794603352
26_poststorage_storepost_uniqueid,0.24101102806959396
12_composepost_uploadurl,0.24070860454165025
22_redishashset_update_url,0.23814222401497642
31_redishashset_update_mention,0.23561094254443085
2_mediaservice_upload,0.2353270265232991
19_redishashset_update_text,0.22779767993640926
6_composepost_uploadmedia,0.22263993907595833
9_usermentionservice_upload,0.2025244481018911
8_urlservice_upload,0.1877608503930814
11_composepost_uploaduniqueid,0.18198234619398956
18_usertimeline_write_text,0.18117609912139598
30_usertimeline_write_mention,0.17297041833173268
21_usertimeline_write_url,0.16579042267996194
15_usertimeline_write_media,0.14672920373434334
27_usertimeline_write_uniqueid,0.11926322718996384
Cluster 4 Average Latencies:
,0
21_usertimeline_write_url,0.48708083709933797
7_composepost_uploadcreator,0.2568454840300893
1_nginx_compose-post,0.25115942040483274
